league,season,window,team_id,team_name,team_country,dir,player_id,player_name,player_age,player_nation,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan,is_loan_end,is_retired,transfer_id,log_transfer_fee,log_market_value,age_sq,buying_club_median_fee,log_buying_club_median,sub_position,foot,height_in_cm,country_of_citizenship,goals_per_90,assists_per_90,pos_AM,pos_CB,pos_CF,pos_CM,pos_DM,pos_GK,pos_LB,pos_LM,pos_LW,pos_RB,pos_RM,pos_RW,pos_SS,league_pair,has_appearance_history,has_buying_club_history
ES1,2014,s,131,FC Barcelona,Spain,in,44352,Luis Suárez,27.0,Uruguay,CF,31,Liverpool FC,England,81720000.0,15000000.0,False,False,False,False,1083987,18.218809327913696,16.523560759066484,729.0,6000000.0,15.60727002719233,Centre-Forward,right,182.0,Uruguay,0.7900512070226774,0.421360643745428,False,False,True,False,False,False,False,False,False,False,False,False,False,England_to_Spain,1,1
ES1,2014,s,131,FC Barcelona,Spain,in,15904,Thomas Vermaelen,28.0,Belgium,CB,11,Arsenal FC,England,19000000.0,900000.0,False,False,False,False,1107738,16.759949537130716,13.710150042306449,784.0,11000000.0,16.213405830762646,Centre-Back,left,183.0,Belgium,0.0,0.02155688622754491,False,True,False,False,False,False,False,False,False,False,False,False,False,England_to_Spain,1,1
ES1,2014,s,131,FC Barcelona,Spain,in,32467,Ivan Rakitic,26.0,Croatia,CM,368,Sevilla FC,Spain,18000000.0,10000000.0,False,False,False,False,1069813,16.70588231586044,16.11809565095832,676.0,8000000.0,15.89495209964411,Central Midfield,right,184.0,Croatia,0.30560271646859083,0.37612642026903487,False,False,False,True,False,False,False,False,False,False,False,False,False,Spain_to_Spain,1,1
ES1,2014,s,131,FC Barcelona,Spain,in,74857,Marc-André ter Stegen,22.0,Germany,GK,18,Borussia Mönchengladbach,Germany,12000000.0,55000000.0,False,False,False,False,1045979,16.300417207752275,17.822843743196746,484.0,3050000.0,14.930652148583594,Goalkeeper,right,187.0,Germany,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Germany_to_Spain,1,1
ES1,2014,s,131,FC Barcelona,Spain,in,40423,Claudio Bravo,31.0,Chile,GK,681,Real Sociedad,Spain,12000000.0,1000000.0,False,False,False,False,1070930,16.300417207752275,13.815510557964274,961.0,4099999.999999999,15.226497531674536,Goalkeeper,right,184.0,Chile,0.0,0.013333333333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,Spain_to_Spain,1,0
ES1,2014,s,131,FC Barcelona,Spain,in,58426,Douglas,24.0,Brazil,RB,585,São Paulo Futebol Clube,Brazil,4000000.0,50000.0,False,False,False,False,1119224,15.201804919084164,10.819778284410283,576.0,7500000.0,15.830413578506539,Right-Back,right,171.0,Brazil,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,Brazil_to_Spain,0,1
ES1,2014,s,418,Real Madrid,Spain,in,88103,James Rodríguez,23.0,Colombia,AM,162,AS Monaco,France,75000000.0,20000000.0,False,False,False,False,1091946,18.132998671500584,16.811242831518264,529.0,2500000.0,14.73180128983843,Attacking Midfield,left,180.0,Colombia,0.3564020365830662,0.4073166132377899,True,False,False,False,False,False,False,False,False,False,False,False,False,France_to_Spain,1,1
ES1,2014,s,418,Real Madrid,Spain,in,31909,Toni Kroos,24.0,Germany,CM,27,Bayern Munich,Germany,25000000.0,30000000.0,False,False,False,False,1088039,17.034386382832476,17.216707939626428,576.0,4600000.0,15.341566861459324,Central Midfield,right,183.0,Germany,0.1723629935179729,0.22539776075427226,False,False,False,True,False,False,False,False,False,False,False,False,False,Germany_to_Spain,1,1
ES1,2014,s,418,Real Madrid,Spain,in,79422,Keylor Navas,27.0,Costa Rica,GK,3368,Levante UD,Spain,10000000.0,12000000.0,False,False,False,False,1102595,16.11809565095832,16.300417207752275,729.0,2150000.0,14.580978400103845,Goalkeeper,right,185.0,Costa Rica,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Spain_to_Spain,1,1
ES1,2014,s,621,Athletic Bilbao,Spain,in,61344,Borja Viguera,27.0,Spain,CF,1108,Deportivo Alavés,Spain,1000000.0,250000.0,False,False,False,False,1069384,13.815510557964274,12.429216196844383,729.0,4099999.999999999,15.226497531674536,Centre-Forward,right,184.0,Spain,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Spain_to_Spain,0,0
ES1,2014,s,368,Sevilla FC,Spain,in,45184,Grzegorz Krychowiak,24.0,Poland,DM,1421,Stade Reims,France,5500000.0,13000000.0,False,False,False,False,1091465,15.520258650202699,16.38045991542581,576.0,4099999.999999999,15.226497531674536,Defensive Midfield,right,187.0,Poland,0.12236573759347383,0.030591434398368457,False,False,False,False,True,False,False,False,False,False,False,False,False,France_to_Spain,1,0
ES1,2014,s,368,Sevilla FC,Spain,in,84085,Timothée Kolodziejczak,22.0,France,CB,417,OGC Nice,France,3000000.0,4000000.0,False,False,False,False,1121967,14.914122846632385,15.201804919084164,484.0,3500000.0,15.068273526459642,Centre-Back,left,183.0,France,0.02755242614419103,0.08265727843257309,False,True,False,False,False,False,False,False,False,False,False,False,False,France_to_Spain,1,1
ES1,2014,s,368,Sevilla FC,Spain,in,88490,Aleix Vidal,24.0,Spain,RB,3302,UD Almería,Spain,3000000.0,2000000.0,False,False,False,False,1071891,14.914122846632385,14.508657738524219,576.0,4000000.0,15.201804919084164,Right Winger,right,177.0,Spain,0.19207317073170732,0.13719512195121952,False,False,False,False,False,False,False,False,False,True,False,False,False,Spain_to_Spain,1,1
ES1,2014,s,368,Sevilla FC,Spain,in,12249,Éver Banega,26.0,Argentina,CM,1049,Valencia CF,Spain,2500000.0,4500000.0,False,False,False,False,1113997,14.73180128983843,15.319587954740548,676.0,14500000.0,16.489659207390805,Central Midfield,right,174.0,Argentina,0.11269722013523667,0.270473328324568,False,False,False,True,False,False,False,False,False,False,False,False,False,Spain_to_Spain,1,1
ES1,2014,s,368,Sevilla FC,Spain,in,37712,Daniel Carriço,25.0,Portugal,CB,1032,Reading FC,England,1800000.0,600000.0,False,False,False,False,1072711,14.403297222866392,13.304684934198283,625.0,5100000.0,15.444751097694555,Centre-Back,right,183.0,Portugal,0.09237085186452276,0.03079028395484092,False,True,False,False,False,False,False,False,False,False,False,False,False,England_to_Spain,1,1
ES1,2014,s,368,Sevilla FC,Spain,in,30749,Mariano Barbosa,29.0,Argentina,GK,472,UD Las Palmas,Spain,150000.0,100000.0,False,False,False,False,1086373,11.918390573078392,11.512925464970229,841.0,3200000.0,14.978661367769956,Goalkeeper,right,188.0,Argentina,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Spain_to_Spain,0,1
ES1,2014,s,1050,Villarreal CF,Spain,in,214316,Luciano Vietto,20.0,Argentina,LW,1444,Racing Club,Argentina,5500000.0,5500000.0,False,False,False,False,1103691,15.520258650202699,15.520258650202699,400.0,2275000.0,14.637490610367188,Attacking Midfield,right,173.0,Argentina,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,Argentina_to_Spain,0,1
ES1,2014,s,1050,Villarreal CF,Spain,in,51710,Sergio Asenjo,25.0,Spain,GK,13,Atlético de Madrid,Spain,5000000.0,9000000.0,False,False,False,False,1075080,15.424948470398375,16.012735135300492,625.0,8675000.0,15.975955883797196,Goalkeeper,right,189.0,Spain,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Spain_to_Spain,0,1
ES1,2014,s,1050,Villarreal CF,Spain,in,60445,Jonathan dos Santos,24.0,Mexico,CM,131,FC Barcelona,Spain,1500000.0,1000000.0,False,False,False,False,1083104,14.22097566607244,13.815510557964274,576.0,7875000.0,15.879203742675971,Central Midfield,right,172.0,Mexico,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,Spain_to_Spain,0,1
ES1,2014,s,681,Real Sociedad,Spain,in,90024,Alfred Finnbogason,25.0,Iceland,CF,306,SC Heerenveen,Netherlands,8000000.0,1200000.0,False,False,False,False,1077852,15.89495209964411,13.997832114758229,625.0,4099999.999999999,15.226497531674536,Centre-Forward,right,184.0,Iceland,0.8516006938968618,0.3264469326604637,False,False,True,False,False,False,False,False,False,False,False,False,False,Netherlands_to_Spain,1,1
ES1,2014,s,1049,Valencia CF,Spain,in,54781,Nicolás Otamendi,26.0,Argentina,CB,720,FC Porto,Portugal,12000000.0,8000000.0,False,False,False,False,1022101,16.300417207752275,15.89495209964411,676.0,16200000.0,16.600521800202614,Centre-Back,right,183.0,Argentina,0.017094017094017096,0.06837606837606838,False,True,False,False,False,False,False,False,False,False,False,False,False,Portugal_to_Spain,1,1
ES1,2014,s,1049,Valencia CF,Spain,in,88590,Shkodran Mustafi,22.0,Germany,CB,1038,UC Sampdoria,Italy,8000000.0,2500000.0,False,False,False,False,1104908,15.89495209964411,14.73180128983843,484.0,4000000.0,15.201804919084164,Centre-Back,right,184.0,Germany,0.022321428571428572,0.044642857142857144,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Spain,1,1
ES1,2014,s,1049,Valencia CF,Spain,in,255901,Rodrigo de Paul,20.0,Argentina,CM,1444,Racing Club,Argentina,6550000.0,40000000.0,False,False,False,False,1060001,15.694975607611434,17.50439001207821,400.0,2275000.0,14.637490610367188,Central Midfield,right,180.0,Argentina,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,Argentina_to_Spain,0,1
ES1,2014,s,1049,Valencia CF,Spain,in,110309,Lucas Orbán,25.0,Argentina,CB,40,FC Girondins Bordeaux,France,3500000.0,600000.0,False,False,False,False,1108836,15.068273526459642,13.304684934198283,625.0,2100000.0,14.557447902693651,Centre-Back,left,179.0,Argentina,0.0,0.037751677852348994,False,True,False,False,False,False,False,False,False,False,False,False,False,France_to_Spain,1,1
ES1,2014,s,367,Rayo Vallecano,Spain,in,262939,Johan Mojica,21.0,Colombia,LB,9961,Deportivo Cali,Colombia,500000.0,3000000.0,False,False,False,False,1097272,13.122363377404328,14.914122846632385,441.0,4099999.999999999,15.226497531674536,Left-Back,left,185.0,Colombia,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,Colombia_to_Spain,0,0
ES1,2014,s,13,Atlético de Madrid,Spain,in,121483,Jan Oblak,21.0,Slovenia,GK,294,SL Benfica,Portugal,16000000.0,70000000.0,False,False,False,False,1087965,16.588099280204055,18.064005800013632,441.0,8600000.0,15.967272761223736,Goalkeeper,right,188.0,Slovenia,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Portugal_to_Spain,0,1
ES1,2014,s,940,Celta de Vigo,Spain,in,91763,Pablo Hernández,27.0,Chile,CM,11470,CD O'Higgins,Chile,1600000.0,200000.0,False,False,False,False,1075116,14.28551418721001,12.206072645530174,729.0,4099999.999999999,15.226497531674536,Central Midfield,left,184.0,Chile,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,Chile_to_Spain,0,0
ES1,2014,s,13,Atlético de Madrid,Spain,in,125781,Antoine Griezmann,23.0,France,SS,681,Real Sociedad,Spain,54000000.0,50000000.0,False,False,False,False,1097172,17.80449460452855,17.72753356339242,529.0,4099999.999999999,15.226497531674536,Second Striker,left,176.0,France,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,Spain_to_Spain,0,0
GB1,2014,s,762,Newcastle United,England,in,45509,Siem de Jong,25.0,Netherlands,AM,610,Ajax Amsterdam,Netherlands,8700000.0,500000.0,False,False,False,False,1077273,15.978833583624812,13.122363377404328,625.0,7165000.0,15.784718619244408,Attacking Midfield,right,185.0,Netherlands,0.3699440973364025,0.1775731667214732,True,False,False,False,False,False,False,False,False,False,False,False,False,Netherlands_to_England,1,1
GB1,2014,s,148,Tottenham Hotspur,England,in,175722,Eric Dier,20.0,England,CB,336,Sporting CP,Portugal,5000000.0,22000000.0,False,False,False,False,1100656,15.424948470398375,16.90655301132259,400.0,3320000.0,15.01547534089267,Centre-Back,right,191.0,England,0.03971756398940865,0.19858781994704325,False,True,False,False,False,False,False,False,False,False,False,False,False,Portugal_to_England,1,1
GB1,2014,s,148,Tottenham Hotspur,England,in,127160,Benjamin Stambouli,24.0,France,DM,969,Montpellier HSC,France,5900000.0,1300000.0,False,False,False,False,1122798,15.590462908875947,14.077874822431765,576.0,6500000.0,15.687312734865866,Defensive Midfield,right,180.0,France,0.051301539046171386,0.03420102603078093,False,False,False,False,True,False,False,False,False,False,False,False,False,France_to_England,1,1
GB1,2014,s,148,Tottenham Hotspur,England,in,45314,Federico Fazio,27.0,Argentina,CB,368,Sevilla FC,Spain,10000000.0,800000.0,False,False,False,False,1119416,16.11809565095832,13.592367006650065,729.0,8000000.0,15.89495209964411,Centre-Back,right,195.0,Argentina,0.0993534142879672,0.02838668979656206,False,True,False,False,False,False,False,False,False,False,False,False,False,Spain_to_England,1,1
GB1,2014,s,148,Tottenham Hotspur,England,in,192765,Ben Davies,21.0,Wales,LB,2288,Swansea City,England,12650000.0,16000000.0,False,False,False,False,1093143,16.353167773137802,16.588099280204055,441.0,4099999.999999999,15.226497531674536,Centre-Back,left,181.0,Wales,0.04098982844997723,0.04098982844997723,False,False,False,False,False,False,True,False,False,False,False,False,False,England_to_England,1,0
GB1,2014,s,2288,Swansea City,England,in,37787,Marvin Emnes,26.0,Netherlands,CF,641,Middlesbrough FC,England,1700000.0,100000.0,False,False,False,False,1078051,14.346138809026444,11.512925464970229,676.0,2800000.0,14.845129975145433,Centre-Forward,both,180.0,Netherlands,0.3010033444816053,0.6020066889632106,False,False,True,False,False,False,False,False,False,False,False,False,False,England_to_England,1,1
GB1,2014,s,2288,Swansea City,England,in,189070,Modou Barrow,21.0,The Gambia,LW,9614,Östersunds FK,Sweden,1890000.0,1700000.0,False,False,False,False,1128024,14.452087387035824,14.346138809026444,441.0,4099999.999999999,15.226497531674536,Left Winger,left,176.0,The Gambia,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,Sweden_to_England,0,0
GB1,2014,s,2288,Swansea City,England,in,77932,Jefferson Montero,24.0,Ecuador,LW,5623,Monarcas Morelia,Mexico,5000000.0,600000.0,False,False,False,False,1093982,15.424948470398375,13.304684934198283,576.0,4099999.999999999,15.226497531674536,Left Winger,right,170.0,Ecuador,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,Mexico_to_England,0,0
GB1,2014,s,2288,Swansea City,England,in,85475,Federico Fernández,25.0,Argentina,CB,6195,SSC Napoli,Italy,10000000.0,3000000.0,False,False,False,False,1115010,16.11809565095832,14.914122846632385,625.0,6100000.0,15.623799329143539,Centre-Back,right,190.0,Argentina,0.018108651911468814,0.03621730382293763,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_England,1,1
GB1,2014,s,2288,Swansea City,England,in,90466,Gylfi Sigurdsson,24.0,Iceland,AM,148,Tottenham Hotspur,England,10100000.0,3000000.0,False,False,False,False,1093140,16.12804598181149,14.914122846632385,576.0,5800000.0,15.573368475516649,Attacking Midfield,right,186.0,Iceland,0.2616970658207772,0.19032513877874704,True,False,False,False,False,False,False,False,False,False,False,False,False,England_to_England,1,1
GB1,2014,s,289,Sunderland AFC,England,in,52119,Patrick van Aanholt,23.0,Netherlands,LB,631,Chelsea FC,England,1900000.0,6500000.0,False,False,False,False,1094958,14.457364444136669,15.687312734865866,529.0,3000000.0,14.914122846632385,Left-Back,left,176.0,Netherlands,0.10022271714922049,0.1288577791918549,False,False,False,False,False,False,True,False,False,False,False,False,False,England_to_England,1,1
GB1,2014,s,289,Sunderland AFC,England,in,57079,Jack Rodwell,23.0,England,DM,281,Manchester City,England,12500000.0,600000.0,False,False,False,False,1103770,16.34123920227253,13.304684934198283,529.0,7250000.0,15.796512026830857,Defensive Midfield,right,188.0,England,0.23529411764705882,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,England_to_England,1,1
GB1,2014,s,512,Stoke City,England,in,44675,Bojan Krkic,23.0,Spain,SS,131,FC Barcelona,Spain,1800000.0,800000.0,False,False,False,False,1092293,14.403297222866392,13.592367006650065,529.0,7875000.0,15.879203742675971,Second Striker,right,173.0,Spain,0.23158571888066903,0.2605339337407527,False,False,False,False,False,False,False,False,False,False,False,False,True,Spain_to_England,1,1
GB1,2014,s,180,Southampton FC,England,in,57423,Florin Gardos,25.0,Romania,CB,301,Steaua Bukarest,Romania,6800000.0,450000.0,False,False,False,False,1111542,15.732433170146335,13.017002861746503,625.0,4099999.999999999,15.226497531674536,Centre-Back,right,193.0,Romania,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Romania_to_England,0,0
GB1,2014,s,180,Southampton FC,England,in,29594,Graziano Pellè,28.0,Italy,CF,234,Feyenoord Rotterdam,Netherlands,11000000.0,350000.0,False,False,False,False,1085125,16.213405830762646,12.765688433465597,784.0,2800000.0,14.845129975145433,Centre-Forward,right,194.0,Italy,0.8272058823529411,0.22560160427807485,False,False,True,False,False,False,False,False,False,False,False,False,False,Netherlands_to_England,1,1
GB1,2014,s,180,Southampton FC,England,in,52570,Fraser Forster,26.0,England,GK,371,Celtic FC,Scotland,12500000.0,3000000.0,False,False,False,False,1107860,16.34123920227253,14.914122846632385,676.0,6300000.0,15.65606019136176,Goalkeeper,right,201.0,England,0.0,0.009900990099009901,False,False,False,False,False,True,False,False,False,False,False,False,False,Scotland_to_England,1,1
GB1,2014,s,180,Southampton FC,England,in,36139,Dusan Tadic,25.0,Serbia,LW,317,Twente Enschede FC,Netherlands,14000000.0,16000000.0,False,False,False,False,1082137,16.454567887579532,16.588099280204055,625.0,7175000.0,15.786113319609958,Right Winger,left,181.0,Serbia,0.39732270008544573,0.4485901452577613,False,False,False,False,False,False,False,False,True,False,False,False,False,Netherlands_to_England,1,1
GB1,2014,s,180,Southampton FC,England,in,37304,Shane Long,27.0,Ireland,CF,3008,Hull City,England,14900000.0,1200000.0,False,False,False,False,1111557,16.51687177091569,13.997832114758229,729.0,4099999.999999999,15.226497531674536,Centre-Forward,both,180.0,Ireland,0.314410480349345,0.13755458515283844,False,False,True,False,False,False,False,False,False,False,False,False,False,England_to_England,1,0
GB1,2014,s,180,Southampton FC,England,in,200512,Sadio Mané,22.0,Senegal,LW,409,Red Bull Salzburg,Austria,23000000.0,85000000.0,False,False,False,False,1123329,16.951004773893423,18.258161814454592,484.0,4099999.999999999,15.226497531674536,Left Winger,right,174.0,Senegal,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,Austria_to_England,0,0
GB1,2014,s,1039,Queens Park Rangers,England,in,128909,Jack Robinson,20.0,England,LB,31,Liverpool FC,England,1250000.0,2000000.0,False,False,False,False,1121026,14.038654109278484,14.508657738524219,400.0,6000000.0,15.60727002719233,Centre-Back,left,180.0,England,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,England_to_England,1,1
GB1,2014,s,1039,Queens Park Rangers,England,in,95976,Alex McCarthy,24.0,England,GK,1032,Reading FC,England,3800000.0,5000000.0,False,False,False,False,1121374,15.150511624696614,15.424948470398375,576.0,5100000.0,15.444751097694555,Goalkeeper,right,193.0,England,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,England_to_England,1,1
GB1,2014,s,1039,Queens Park Rangers,England,in,74590,Sandro,25.0,Brazil,DM,148,Tottenham Hotspur,England,7500000.0,500000.0,False,False,False,False,1123249,15.830413578506539,13.122363377404328,625.0,5800000.0,15.573368475516649,Defensive Midfield,right,187.0,Brazil,0.05053340819764178,0.05053340819764178,False,False,False,False,True,False,False,False,False,False,False,False,False,England_to_England,1,1
GB1,2014,s,1039,Queens Park Rangers,England,in,57207,Jordon Mutch,22.0,England,CM,603,Cardiff City,England,7570000.0,450000.0,False,False,False,False,1103917,15.839703625413632,13.017002861746503,484.0,4099999.999999999,15.226497531674536,Central Midfield,right,184.0,England,0.2782685512367491,0.23851590106007067,False,False,False,True,False,False,False,False,False,False,False,False,False,England_to_England,1,0
GB1,2014,s,1039,Queens Park Rangers,England,in,63342,Leroy Fer,24.0,Netherlands,DM,1123,Norwich City,England,10000000.0,1700000.0,False,False,False,False,1115214,16.11809565095832,14.346138809026444,576.0,4099999.999999999,15.226497531674536,Defensive Midfield,right,188.0,Netherlands,0.2393617021276596,0.13677811550151975,False,False,False,False,True,False,False,False,False,False,False,False,False,England_to_England,1,0
GB1,2014,s,1039,Queens Park Rangers,England,in,121280,Steven Caulker,22.0,Sierra Leone,CB,603,Cardiff City,England,10750000.0,4000000.0,False,False,False,False,1092328,16.190416312537945,15.201804919084164,484.0,4099999.999999999,15.226497531674536,Centre-Back,right,191.0,Sierra Leone,0.11021693491952414,0.031490552834149754,False,True,False,False,False,False,False,False,False,False,False,False,False,England_to_England,1,0
GB1,2014,s,762,Newcastle United,England,in,246968,Ayoze Pérez,20.0,Spain,SS,648,CD Tenerife,Spain,2000000.0,18000000.0,False,False,False,False,1067423,14.508657738524219,16.70588231586044,400.0,4099999.999999999,15.226497531674536,Centre-Forward,right,178.0,Spain,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,Spain_to_England,0,0
GB1,2014,s,762,Newcastle United,England,in,99397,Karl Darlow,23.0,England,GK,703,Nottingham Forest,England,5000000.0,3000000.0,False,False,False,False,1107974,15.424948470398375,14.914122846632385,529.0,2400000.0,14.690979295318174,Goalkeeper,right,190.0,Wales,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,England_to_England,0,1
GB1,2014,s,762,Newcastle United,England,in,183318,Jamaal Lascelles,20.0,England,CB,703,Nottingham Forest,England,5000000.0,13000000.0,False,False,False,False,1107977,15.424948470398375,16.38045991542581,400.0,2400000.0,14.690979295318174,Centre-Back,right,188.0,England,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,England_to_England,0,1
GB1,2014,s,762,Newcastle United,England,in,60744,Daryl Janmaat,24.0,Netherlands,CB,234,Feyenoord Rotterdam,Netherlands,6000000.0,500000.0,False,False,False,False,1088405,15.60727002719233,13.122363377404328,576.0,2800000.0,14.845129975145433,Centre-Back,right,185.0,Netherlands,0.06920947400799754,0.15226084281759458,False,True,False,False,False,False,False,False,False,False,False,False,False,Netherlands_to_England,1,1
GB1,2014,s,762,Newcastle United,England,in,61637,Emmanuel Rivière,24.0,Martinique,CF,162,AS Monaco,France,6320000.0,700000.0,False,False,False,False,1088420,15.65922976612304,13.458835614025542,576.0,2500000.0,14.73180128983843,Centre-Forward,right,182.0,Martinique,0.5155482815057283,0.07364975450081833,False,False,True,False,False,False,False,False,False,False,False,False,False,France_to_England,1,1
GB1,2014,s,762,Newcastle United,England,in,113707,Rémy Cabella,24.0,France,AM,969,Montpellier HSC,France,10000000.0,9000000.0,False,False,False,False,1085531,16.11809565095832,16.012735135300492,576.0,6500000.0,15.687312734865866,Attacking Midfield,right,172.0,France,0.31147000659195784,0.22247857613711275,True,False,False,False,False,False,False,False,False,False,False,False,False,France_to_England,1,1
GB1,2014,s,148,Tottenham Hotspur,England,in,255916,DeAndre Yedlin,21.0,United States,RB,9636,Seattle Sounders FC,United States,2600000.0,4099999.999999999,False,False,False,False,1110966,14.77102200299171,15.226497531674536,441.0,4099999.999999999,15.226497531674536,Right-Back,right,173.0,United States,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,United States_to_England,0,0
ES1,2014,s,940,Celta de Vigo,Spain,in,168959,Nemanja Radoja,21.0,Serbia,DM,448,FK Vojvodina Novi Sad,Serbia,900000.0,2500000.0,False,False,False,False,1109807,13.710150042306449,14.73180128983843,441.0,1500000.0,14.22097566607244,Defensive Midfield,right,186.0,Serbia,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,Serbia_to_Spain,0,1
ES1,2014,s,1533,SD Eibar,Spain,in,67544,Dani Nieto,23.0,Spain,LW,2464,FC Barcelona B,Spain,150000.0,400000.0,False,False,False,False,1099805,11.918390573078392,12.89921982609012,529.0,2525000.0,14.741751620691597,Right Winger,left,174.0,Spain,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,Spain_to_Spain,0,1
FR1,2014,s,162,AS Monaco,France,in,182618,Tiemoué Bakayoko,19.0,France,DM,273,Stade Rennais FC,France,8000000.0,20000000.0,False,False,False,False,1095988,15.89495209964411,16.811242831518264,361.0,2500000.0,14.73180128983843,Defensive Midfield,right,189.0,France,0.05211349160393746,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,France_to_France,1,1
FR1,2014,s,162,AS Monaco,France,in,189744,Paul Nardi,20.0,France,GK,1159,AS Nancy-Lorraine,France,3000000.0,3000000.0,False,False,False,False,1069950,14.914122846632385,14.914122846632385,400.0,2000000.0,14.508657738524219,Goalkeeper,right,188.0,France,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,France_to_France,0,1
FR1,2014,s,969,Montpellier HSC,France,in,98351,Kévin Bérigaud,26.0,France,CF,14171,FC Évian Thonon Gaillard,France,3000000.0,250000.0,False,False,False,False,1069760,14.914122846632385,12.429216196844383,676.0,1800000.0,14.403297222866392,Centre-Forward,right,176.0,France,0.2542885973763875,0.14530776992936428,False,False,True,False,False,False,False,False,False,False,False,False,False,France_to_France,1,1
FR1,2014,s,995,FC Nantes,France,in,44760,Itay Shechter,27.0,Israel,CF,1017,Hapoel Tel Aviv,Israel,420000.0,200000.0,False,False,False,False,1078467,12.948009990259552,12.206072645530174,729.0,1680000.0,14.334304351379442,Centre-Forward,both,178.0,Israel,0.11278195488721804,0.11278195488721804,False,False,True,False,False,False,False,False,False,False,False,False,False,Israel_to_France,1,1
FR1,2014,s,417,OGC Nice,France,in,113039,Niklas Hult,24.0,Sweden,LB,1101,IF Elfsborg,Sweden,800000.0,700000.0,False,False,False,False,1081025,13.592367006650065,13.458835614025542,576.0,4099999.999999999,15.226497531674536,Left-Back,left,173.0,Sweden,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,Sweden_to_France,0,0
FR1,2014,s,417,OGC Nice,France,in,167329,Alassane Plea,21.0,France,CF,1041,Olympique Lyon,France,500000.0,18000000.0,False,False,False,False,1122527,13.122363377404328,16.70588231586044,441.0,4750000.0,15.373655176010823,Centre-Forward,right,181.0,France,0.20501138952164008,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,France_to_France,1,1
FR1,2014,s,583,Paris Saint-Germain,France,in,46741,David Luiz,27.0,Brazil,CB,631,Chelsea FC,England,49500000.0,4000000.0,False,False,False,False,1064205,17.717483227538917,15.201804919084164,729.0,3000000.0,14.914122846632385,Centre-Back,right,189.0,Brazil,0.07739716210405619,0.09029668912139888,False,True,False,False,False,False,False,False,False,False,False,False,False,England_to_France,1,1
FR1,2014,s,273,Stade Rennais FC,France,in,41261,Habib Habibou,27.0,Central African Republic,CF,157,KAA Gent,Belgium,2500000.0,150000.0,False,False,False,False,1122771,14.73180128983843,11.918390573078392,729.0,4099999.999999999,15.226497531674536,,right,192.0,Central African Republic,0.549618320610687,0.21984732824427483,False,False,True,False,False,False,False,False,False,False,False,False,False,Belgium_to_France,1,0
FR1,2014,s,273,Stade Rennais FC,France,in,127610,Mexer,25.0,Mozambique,CB,982,CD Nacional,Portugal,2190000.0,1200000.0,False,False,False,False,1073939,14.599412101792684,13.997832114758229,625.0,3650000.0,15.110237725558674,Centre-Back,right,188.0,Mozambique,0.034013605442176874,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Portugal_to_France,1,1
IT1,2014,s,506,Juventus FC,Italy,in,52585,James Troisi,25.0,Australia,AM,800,Atalanta BC,Italy,2000000.0,600000.0,False,False,False,False,1772067,14.508657738524219,13.304684934198283,625.0,5300000.0,15.483217378522351,Attacking Midfield,left,176.0,Australia,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
