league,season,window,team_id,team_name,team_country,dir,player_id,player_name,player_age,player_nation,player_nation2,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan,is_loan_end,is_retired,transfer_id
La Liga,2017,s,13,Atlético de Madrid,Spain,in,67082,Vitolo,27.0,Spain,,LW,368,Sevilla FC,Spain,35600000.0,4000000.0,False,False,False,False,1832475
La Liga,2017,s,368,Sevilla FC,Spain,in,119228,Luis Muriel,26.0,Colombia,,CF,1038,UC Sampdoria,Italy,24500000.0,30000000.0,False,False,False,False,1827561
La Liga,2017,s,368,Sevilla FC,Spain,in,48859,Simon Kjaer,28.0,Denmark,,CB,36,Fenerbahce SK,Turkey,12500000.0,10000000.0,False,False,False,False,1862897
La Liga,2017,s,368,Sevilla FC,Spain,in,105899,Guido Pizarro,27.0,Argentina,Mexico,DM,7055,Tigres UANL,Mexico,8700000.0,3500000.0,False,False,False,False,1827562
La Liga,2017,s,368,Sevilla FC,Spain,in,70934,Nolito,30.0,Spain,,LW,281,Manchester City,England,7000000.0,1500000.0,False,False,False,False,1838665
La Liga,2017,s,368,Sevilla FC,Spain,in,12249,Éver Banega,29.0,Argentina,Spain,CM,46,Inter Milan,Italy,7000000.0,4500000.0,False,False,False,False,1817141
La Liga,2017,s,368,Sevilla FC,Spain,in,102744,Sébastien Corchia,26.0,France,Italy,RB,1082,LOSC Lille,France,5000000.0,2000000.0,False,False,False,False,1834206
La Liga,2017,s,1050,Villarreal CF,Spain,in,251106,Enes Ünal,20.0,Turkey,,CF,281,Manchester City,England,14000000.0,7000000.0,False,False,False,False,1779751
La Liga,2017,s,1050,Villarreal CF,Spain,in,197602,Rúben Semedo,23.0,Portugal,Cape Verde,CB,336,Sporting CP,Portugal,14000000.0,5000000.0,False,False,False,False,1785900
La Liga,2017,s,1050,Villarreal CF,Spain,in,357885,Pablo Fornals,21.0,Spain,,AM,1084,Málaga CF,Spain,12000000.0,20000000.0,False,False,False,False,1850743
La Liga,2017,s,1050,Villarreal CF,Spain,in,57522,Andrés Fernández,30.0,Spain,,GK,720,FC Porto,Portugal,2000000.0,600000.0,False,False,False,False,1801462
La Liga,2017,s,681,Real Sociedad,Spain,in,246291,Diego Llorente,23.0,Spain,,CB,418,Real Madrid,Spain,11000000.0,20000000.0,False,False,False,False,1810873
La Liga,2017,s,681,Real Sociedad,Spain,in,177847,Adnan Januzaj,22.0,Belgium,Kosovo,RW,985,Manchester United,England,8500000.0,12000000.0,False,False,False,False,1833170
La Liga,2017,s,714,RCD Espanyol Barcelona,Spain,in,281769,Mario Hermoso,22.0,Spain,,CB,6767,Real Madrid Castilla,Spain,12500000.0,35000000.0,False,False,False,False,1832528
La Liga,2017,s,714,RCD Espanyol Barcelona,Spain,in,148666,Naldo,28.0,Brazil,Italy,CB,16704,FK Krasnodar,Russia,2500000.0,900000.0,False,False,False,False,1874874
La Liga,2017,s,714,RCD Espanyol Barcelona,Spain,in,56067,Pablo Piatti,28.0,Argentina,Italy,LW,1049,Valencia CF,Spain,1300000.0,1200000.0,False,False,False,False,1773074
La Liga,2017,s,714,RCD Espanyol Barcelona,Spain,in,67090,Dídac Vilà,28.0,Spain,,LB,2441,AEK Athens,Greece,250000.0,700000.0,False,False,False,False,1896966
La Liga,2017,s,1108,Deportivo Alavés,Spain,in,246277,Burgui,23.0,Spain,,LW,418,Real Madrid,Spain,3000000.0,700000.0,False,False,False,False,1831901
La Liga,2017,s,1108,Deportivo Alavés,Spain,in,176140,Rodrigo Ely,23.0,Brazil,Italy,CB,5,AC Milan,Italy,2800000.0,2200000.0,False,False,False,False,1862801
La Liga,2017,s,1108,Deportivo Alavés,Spain,in,249730,Guillermo Maripán,23.0,Chile,,CB,3277,CD Universidad Católica,Chile,2130000.0,14000000.0,False,False,False,False,1851669
La Liga,2017,s,1108,Deportivo Alavés,Spain,in,298197,Antonio Sivera,20.0,Spain,,GK,6182,Valencia Mestalla,Spain,2000000.0,900000.0,False,False,False,False,1844726
La Liga,2017,s,1108,Deportivo Alavés,Spain,in,85383,Rubén Sobrino,25.0,Spain,,CF,281,Manchester City,England,2000000.0,1500000.0,False,False,False,False,1824733
La Liga,2017,s,1108,Deportivo Alavés,Spain,in,177046,Rubén Duarte,21.0,Spain,,LB,714,RCD Espanyol Barcelona,Spain,400000.0,4000000.0,False,False,False,False,1777513
La Liga,2017,s,1533,SD Eibar,Spain,in,139336,Paulo Oliveira,25.0,Portugal,,CB,336,Sporting CP,Portugal,4000000.0,4000000.0,False,False,False,False,1839680
La Liga,2017,s,1533,SD Eibar,Spain,in,263727,Joan Jordán,23.0,Spain,,CM,714,RCD Espanyol Barcelona,Spain,3800000.0,30000000.0,False,False,False,False,1834994
La Liga,2017,s,1533,SD Eibar,Spain,in,94308,Marko Dmitrovic,25.0,Serbia,,GK,11596,AD Alcorcón,Spain,1000000.0,8000000.0,False,False,False,False,1804739
La Liga,2017,s,1533,SD Eibar,Spain,in,58115,Yoel Rodríguez,28.0,Spain,,GK,1049,Valencia CF,Spain,750000.0,900000.0,False,False,False,False,1772582
La Liga,2017,s,1533,SD Eibar,Spain,in,281755,Iván Alejo,22.0,Spain,,RW,11596,AD Alcorcón,Spain,300000.0,1200000.0,False,False,False,False,1768856
La Liga,2017,s,1084,Málaga CF,Spain,in,324946,Emanuel Cecchini,20.0,Argentina,Italy,CM,830,Club Atlético Banfield,Argentina,4600000.0,550000.0,False,False,False,False,1856364
La Liga,2017,s,1084,Málaga CF,Spain,in,399887,Esteban Rolón,22.0,Argentina,Poland,DM,1030,Asociación Atlética Argentinos Juniors,Argentina,3200000.0,900000.0,False,False,False,False,1894391
La Liga,2017,s,1084,Málaga CF,Spain,in,349836,Diego González,22.0,Spain,,CB,8519,Sevilla Atlético,Spain,2000000.0,1000000.0,False,False,False,False,1866415
La Liga,2017,s,1084,Málaga CF,Spain,in,45214,Cenk Gönen,29.0,Turkey,,GK,141,Galatasaray A.S.,Turkey,200000.0,100000.0,False,False,False,False,1843955
La Liga,2017,s,1049,Valencia CF,Spain,in,96828,Simone Zaza,26.0,Italy,,CF,506,Juventus FC,Italy,16000000.0,3000000.0,False,False,False,False,1743664
La Liga,2017,s,1049,Valencia CF,Spain,in,149498,Gabriel Paulista,26.0,Brazil,Spain,CB,11,Arsenal FC,England,11000000.0,15000000.0,False,False,False,False,1885559
La Liga,2017,s,1049,Valencia CF,Spain,in,111819,Neto,27.0,Brazil,Italy,GK,506,Juventus FC,Italy,7000000.0,5000000.0,False,False,False,False,1826233
La Liga,2017,s,1049,Valencia CF,Spain,in,60890,Fabián Orellana,31.0,Chile,Spain,RW,940,Celta de Vigo,Spain,3000000.0,1500000.0,False,False,False,False,1776308
La Liga,2017,s,940,Celta de Vigo,Spain,in,283223,Emre Mor,20.0,Turkey,Denmark,RW,16,Borussia Dortmund,Germany,13000000.0,575000.0,False,False,False,False,1897164
La Liga,2017,s,940,Celta de Vigo,Spain,in,192735,Stanislav Lobotka,22.0,Slovakia,,DM,2778,FC Nordsjaelland,Denmark,5000000.0,9000000.0,False,False,False,False,1837632
La Liga,2017,s,940,Celta de Vigo,Spain,in,396894,Maxi Gómez,20.0,Uruguay,,CF,2619,Defensor Sporting Club,Uruguay,4300000.0,25000000.0,False,False,False,False,1766435
La Liga,2017,s,940,Celta de Vigo,Spain,in,207924,Jozabed Sánchez,26.0,Spain,,CM,931,Fulham FC,England,3500000.0,700000.0,False,False,False,False,1822003
La Liga,2017,s,150,Real Betis Balompié,Spain,in,77826,Ryad Boudebouz,27.0,Algeria,France,AM,969,Montpellier HSC,France,7000000.0,2200000.0,False,False,False,False,1873143
La Liga,2017,s,150,Real Betis Balompié,Spain,in,263856,Víctor Camarasa,23.0,Spain,,CM,3368,Levante UD,Spain,7000000.0,1500000.0,False,False,False,False,1814388
La Liga,2017,s,150,Real Betis Balompié,Spain,in,141834,Cristian Tello,25.0,Spain,,LW,131,FC Barcelona,Spain,4000000.0,7500000.0,False,False,False,False,1816867
La Liga,2017,s,150,Real Betis Balompié,Spain,in,145769,Sergio León,28.0,Spain,,CF,331,CA Osasuna,Spain,3500000.0,1200000.0,False,False,False,False,1779891
La Liga,2017,s,150,Real Betis Balompié,Spain,in,129386,Zouhair Feddal,27.0,Morocco,Spain,CB,1108,Deportivo Alavés,Spain,2500000.0,6000000.0,False,False,False,False,1851568
La Liga,2017,s,150,Real Betis Balompié,Spain,in,20506,Andrés Guardado,30.0,Mexico,Spain,CM,383,PSV Eindhoven,Netherlands,2500000.0,1500000.0,False,False,False,False,1826232
La Liga,2017,s,150,Real Betis Balompié,Spain,in,36350,Javi García,30.0,Spain,,CB,964,Zenit St. Petersburg,Russia,1500000.0,600000.0,False,False,False,False,1879715
La Liga,2017,s,897,Deportivo de La Coruña,Spain,in,115382,Guilherme,26.0,Brazil,Italy,DM,410,Udinese Calcio,Italy,4500000.0,3800000.0,False,False,False,False,1794504
La Liga,2017,s,897,Deportivo de La Coruña,Spain,in,135343,Fabian Schär,25.0,Switzerland,,CB,533,TSG 1899 Hoffenheim,Germany,3000000.0,9000000.0,False,False,False,False,1847407
La Liga,2017,s,897,Deportivo de La Coruña,Spain,in,64411,Juanfran,28.0,Spain,,RB,1010,Watford FC,England,1000000.0,1000000.0,False,False,False,False,1555463
La Liga,2017,s,897,Deportivo de La Coruña,Spain,in,278651,Gerard Valentín,23.0,Spain,,RB,5648,Gimnàstic de Tarragona,Spain,1000000.0,600000.0,False,False,False,False,1833204
La Liga,2017,s,1244,CD Leganés,Spain,in,52403,Dimitrios Siovas,28.0,Greece,,CB,683,Olympiacos Piraeus,Greece,3000000.0,1500000.0,False,False,False,False,1798667
La Liga,2017,s,1244,CD Leganés,Spain,in,75127,Ezequiel Muñoz,26.0,Argentina,Italy,CB,252,Genoa CFC,Italy,2500000.0,300000.0,False,False,False,False,1871078
La Liga,2017,s,3368,Levante UD,Spain,in,332612,Emmanuel Boateng,21.0,Ghana,,CF,979,Moreirense FC,Portugal,2900000.0,850000.0,False,False,False,False,1882143
La Liga,2017,s,3368,Levante UD,Spain,in,129679,Cheick Doukouré,24.0,Cote d'Ivoire,France,DM,347,FC Metz,France,1600000.0,600000.0,False,False,False,False,1867594
La Liga,2017,s,3368,Levante UD,Spain,in,245014,Enis Bardhi,22.0,North Macedonia,,AM,708,Újpest FC,Hungary,1500000.0,12000000.0,False,False,False,False,1839950
La Liga,2017,s,3368,Levante UD,Spain,in,282371,Ivi López,23.0,Spain,,AM,8519,Sevilla Atlético,Spain,1200000.0,2000000.0,False,False,False,False,1870543
La Liga,2017,s,3368,Levante UD,Spain,in,49347,Mitchell Langerak,29.0,Australia,,GK,79,VfB Stuttgart,Germany,600000.0,850000.0,False,False,False,False,1898100
La Liga,2017,s,3368,Levante UD,Spain,in,8176,Oier Olazábal,27.0,Spain,,GK,16795,Granada CF,Spain,200000.0,300000.0,False,False,False,False,1757113
La Liga,2017,s,12321,Girona FC,Spain,in,64598,Bernardo Espinosa,27.0,Colombia,Spain,CB,641,Middlesbrough FC,England,4500000.0,1500000.0,False,False,False,False,1828988
La Liga,2017,s,12321,Girona FC,Spain,in,59323,Cristhian Stuani,30.0,Uruguay,Italy,CF,641,Middlesbrough FC,England,2500000.0,1500000.0,False,False,False,False,1848002
La Liga,2017,s,3709,Getafe CF,Spain,in,339820,Amath Ndiaye,21.0,Senegal,,LW,13,Atlético de Madrid,Spain,3000000.0,4000000.0,False,False,False,False,1874843
La Liga,2017,s,3709,Getafe CF,Spain,in,221150,Djené,25.0,Togo,,CB,475,Sint-Truidense VV,Belgium,2500000.0,18000000.0,False,False,False,False,1851371
La Liga,2017,s,3709,Getafe CF,Spain,in,138803,Francisco Portillo,27.0,Spain,,RW,150,Real Betis Balompié,Spain,1500000.0,1500000.0,False,False,False,False,1807072
La Liga,2017,s,3709,Getafe CF,Spain,in,333323,Filip Manojlovic,21.0,Serbia,,GK,159,Red Star Belgrade,Serbia,1250000.0,100000.0,False,False,False,False,1848243
La Liga,2017,s,3709,Getafe CF,Spain,in,282406,Álvaro Jiménez,22.0,Spain,,RW,6767,Real Madrid Castilla,Spain,1000000.0,600000.0,False,False,False,False,1828958
La Liga,2017,s,3709,Getafe CF,Spain,in,28285,Dani Pacheco,26.0,Spain,,LW,150,Real Betis Balompié,Spain,1000000.0,200000.0,False,False,False,False,1810194
La Liga,2017,s,3709,Getafe CF,Spain,in,376514,Mathí­as Olivera,19.0,Uruguay,Spain,LB,866,Club Nacional,Uruguay,850000.0,12000000.0,False,False,False,False,1879699
La Liga,2017,s,3709,Getafe CF,Spain,in,129515,Chuli,26.0,Spain,,CF,3302,UD Almería,Spain,700000.0,200000.0,False,False,False,False,1807073
La Liga,2017,s,3709,Getafe CF,Spain,in,188838,Bruno González,27.0,Spain,,CB,150,Real Betis Balompié,Spain,600000.0,1000000.0,False,False,False,False,1823467
La Liga,2017,w,131,FC Barcelona,Spain,in,80444,Philippe Coutinho,25.0,Brazil,Portugal,AM,31,Liverpool FC,England,135000000.0,20000000.0,False,False,False,False,1993889
La Liga,2017,w,131,FC Barcelona,Spain,in,289446,Yerry Mina,23.0,Colombia,,CB,1023,Sociedade Esportiva Palmeiras,Brazil,12400000.0,20000000.0,False,False,False,False,1999255
La Liga,2017,w,13,Atlético de Madrid,Spain,in,44779,Diego Costa,29.0,Spain,Brazil,CF,631,Chelsea FC,England,60000000.0,6000000.0,False,False,False,False,1920218
La Liga,2017,w,368,Sevilla FC,Spain,in,346766,Guilherme Arana,20.0,Brazil,,LB,199,Sport Club Corinthians Paulista,Brazil,11000000.0,8000000.0,False,False,False,False,1963442
La Liga,2017,w,681,Real Sociedad,Spain,in,51046,Héctor Moreno,30.0,Mexico,Spain,CB,12,AS Roma,Italy,6000000.0,1500000.0,False,False,False,False,2023469
La Liga,2017,w,621,Athletic Bilbao,Spain,in,158863,Iñigo Martínez,26.0,Spain,,CB,681,Real Sociedad,Spain,32000000.0,25000000.0,False,False,False,False,2020100
La Liga,2017,w,1084,Málaga CF,Spain,in,70245,Ignasi Miquel,25.0,Spain,,CB,11000,CD Lugo,Spain,500000.0,1000000.0,False,False,False,False,1967946
La Liga,2017,w,1049,Valencia CF,Spain,in,74869,Francis Coquelin,26.0,France,,DM,11,Arsenal FC,England,14000000.0,5000000.0,False,False,False,False,1999738
La Liga,2017,w,940,Celta de Vigo,Spain,in,181619,Robert Mazan,23.0,Slovakia,,LB,1443,MSK Zilina,Slovakia,1000000.0,250000.0,False,False,False,False,1992606
La Liga,2017,w,472,UD Las Palmas,Spain,in,171167,Jairo Samperio,24.0,Spain,,LW,39,1.FSV Mainz 05,Germany,350000.0,500000.0,False,False,False,False,1987117
La Liga,2017,w,150,Real Betis Balompié,Spain,in,99922,Marc Bartra,27.0,Spain,,CB,16,Borussia Dortmund,Germany,10500000.0,6000000.0,False,False,False,False,2021626
La Liga,2017,w,3368,Levante UD,Spain,in,140082,Armando Sadiku,26.0,Albania,Bulgaria,CF,255,Legia Warszawa,Poland,1000000.0,300000.0,False,False,False,False,2022059
La Liga,2017,w,12321,Girona FC,Spain,in,131275,Choco Lozano,24.0,Honduras,Spain,CF,2464,FC Barcelona B,Spain,1750000.0,2200000.0,False,False,False,False,2021452
La Liga,2018,s,621,Athletic Bilbao,Spain,in,61812,Yuri Berchiche,28.0,Spain,Algeria,LB,583,Paris Saint-Germain,France,24000000.0,8000000.0,False,False,False,False,2156229
La Liga,2018,s,621,Athletic Bilbao,Spain,in,197545,Ander Capa,26.0,Spain,,RB,1533,SD Eibar,Spain,3000000.0,6000000.0,False,False,False,False,1901213
La Liga,2018,s,621,Athletic Bilbao,Spain,in,262117,Cristian Ganea,26.0,Romania,Spain,LB,29831,FC Viitorul Constanta,Romania,1000000.0,700000.0,False,False,False,False,2004098
La Liga,2018,s,13,Atlético de Madrid,Spain,in,205562,Thomas Lemar,22.0,France,Guadeloupe,AM,162,AS Monaco,France,72000000.0,40000000.0,False,False,False,False,2152323
La Liga,2018,s,13,Atlético de Madrid,Spain,in,257448,Gelson Martins,23.0,Portugal,Cape Verde,RW,336,Sporting CP,Portugal,22000000.0,18000000.0,False,False,False,False,2194716
La Liga,2018,s,13,Atlético de Madrid,Spain,in,357565,Rodri,22.0,Spain,,DM,1050,Villarreal CF,Spain,20000000.0,70000000.0,False,False,False,False,2114885
La Liga,2018,s,13,Atlético de Madrid,Spain,in,36371,Nikola Kalinic,30.0,Croatia,,CF,5,AC Milan,Italy,14500000.0,1500000.0,False,False,False,False,2217627
La Liga,2018,s,13,Atlético de Madrid,Spain,in,120443,Santiago Arias,26.0,Colombia,,RB,383,PSV Eindhoven,Netherlands,11000000.0,5000000.0,False,False,False,False,2203707
La Liga,2018,s,13,Atlético de Madrid,Spain,in,175446,Jonny Otto,24.0,Spain,,LB,940,Celta de Vigo,Spain,7000000.0,15000000.0,False,False,False,False,2195263
La Liga,2018,s,13,Atlético de Madrid,Spain,in,491693,Nehuén Pérez,18.0,Argentina,,CB,15100,Asociación Atlética Argentinos Juniors U20,Argentina,2000000.0,4000000.0,False,False,False,False,2158524
La Liga,2018,s,13,Atlético de Madrid,Spain,in,44062,Antonio Adán,31.0,Spain,,GK,150,Real Betis Balompié,Spain,1000000.0,3000000.0,False,False,False,False,2168912
La Liga,2018,s,1244,CD Leganés,Spain,in,433049,Youssef En-Nesyri,21.0,Morocco,,CF,1084,Málaga CF,Spain,6000000.0,40000000.0,False,False,False,False,2228160
La Liga,2018,s,1244,CD Leganés,Spain,in,364603,José Manuel Arnáiz,23.0,Spain,,LW,2464,FC Barcelona B,Spain,5000000.0,2000000.0,False,False,False,False,2120474
La Liga,2018,s,1244,CD Leganés,Spain,in,150948,Recio,27.0,Spain,,CM,1084,Málaga CF,Spain,1500000.0,1000000.0,False,False,False,False,2247859
La Liga,2018,s,1244,CD Leganés,Spain,in,427683,Josua Mejías,20.0,Venezuela,Spain,CB,14682,Carabobo FC,Venezuela,450000.0,500000.0,False,False,False,False,2157049
La Liga,2018,s,1244,CD Leganés,Spain,in,571079,Facundo García,18.0,Argentina,,CM,7468,Club Olimpo,Argentina,350000.0,300000.0,False,False,False,False,2160511
La Liga,2018,s,1108,Deportivo Alavés,Spain,in,98596,John Guidetti,26.0,Sweden,,CF,940,Celta de Vigo,Spain,4000000.0,1200000.0,False,False,False,False,2118989
La Liga,2018,s,1108,Deportivo Alavés,Spain,in,188651,Patrick Twumasi,24.0,Ghana,,RW,22220,FC Astana,Kazakhstan,3000000.0,600000.0,False,False,False,False,2198409
La Liga,2018,s,1108,Deportivo Alavés,Spain,in,184767,Ximo Navarro,28.0,Spain,,RB,472,UD Las Palmas,Spain,1500000.0,1800000.0,False,False,False,False,2302740
La Liga,2018,s,1108,Deportivo Alavés,Spain,in,139895,Tomás Pina,30.0,Spain,,CM,2282,Club Brugge KV,Belgium,1500000.0,1200000.0,False,False,False,False,2222096
La Liga,2018,s,131,FC Barcelona,Spain,in,323704,Malcom,21.0,Brazil,,RW,40,FC Girondins Bordeaux,France,41000000.0,22000000.0,False,False,False,False,2193192
La Liga,2018,s,131,FC Barcelona,Spain,in,182904,Clément Lenglet,23.0,France,,CB,368,Sevilla FC,Spain,35900000.0,18000000.0,False,False,False,False,2172340
La Liga,2018,s,131,FC Barcelona,Spain,in,362842,Arthur,21.0,Brazil,,CM,210,Grêmio Foot-Ball Porto Alegrense,Brazil,31000000.0,35000000.0,False,False,False,False,2167698
La Liga,2018,s,131,FC Barcelona,Spain,in,37666,Arturo Vidal,31.0,Chile,,CM,27,Bayern Munich,Germany,18000000.0,3500000.0,False,False,False,False,2210215
La Liga,2018,s,3709,Getafe CF,Spain,in,273152,Nemanja Maksimovic,23.0,Serbia,,DM,1049,Valencia CF,Spain,10000000.0,15000000.0,False,False,False,False,2178740
La Liga,2018,s,3709,Getafe CF,Spain,in,70245,Ignasi Miquel,25.0,Spain,,CB,1084,Málaga CF,Spain,5000000.0,1000000.0,False,False,False,False,2212296
La Liga,2018,s,3709,Getafe CF,Spain,in,281755,Iván Alejo,23.0,Spain,,RW,1533,SD Eibar,Spain,4000000.0,1200000.0,False,False,False,False,2196679
La Liga,2018,s,3709,Getafe CF,Spain,in,226012,David Soria,25.0,Spain,,GK,368,Sevilla FC,Spain,3000000.0,9000000.0,False,False,False,False,2174999
La Liga,2018,s,3709,Getafe CF,Spain,in,44699,Vitorino Antunes,31.0,Portugal,,LB,338,Dynamo Kyiv,Ukraine,2500000.0,1000000.0,False,False,False,False,2121283
La Liga,2018,s,3709,Getafe CF,Spain,in,290249,Mauro Arambarri,22.0,Uruguay,,CM,18074,Club Atlético Boston River,Uruguay,2150000.0,20000000.0,False,False,False,False,2140182
La Liga,2018,s,3709,Getafe CF,Spain,in,102423,Leandro Cabrera,27.0,Uruguay,Spain,CB,4083,FC Crotone,Italy,600000.0,3000000.0,False,False,False,False,2162729
La Liga,2018,s,12321,Girona FC,Spain,in,74228,Marc Muniesa,26.0,Spain,,CB,512,Stoke City,England,5000000.0,2400000.0,False,False,False,False,2150714
La Liga,2018,s,12321,Girona FC,Spain,in,262939,Johan Mojica,25.0,Colombia,Spain,LB,367,Rayo Vallecano,Spain,5000000.0,3000000.0,False,False,False,False,2153023
La Liga,2018,s,12321,Girona FC,Spain,in,337946,Jairo Izquierdo,24.0,Spain,,LW,29095,Extremadura UD,Spain,200000.0,800000.0,False,False,False,False,2230183
La Liga,2018,s,3368,Levante UD,Spain,in,151470,Nikola Vukcevic,26.0,Montenegro,,DM,1075,SC Braga,Portugal,8900000.0,1800000.0,False,False,False,False,2217554
La Liga,2018,s,3368,Levante UD,Spain,in,254290,Raphael Dwamena,22.0,Ghana,,CF,260,FC Zürich,Switzerland,6200000.0,400000.0,False,False,False,False,2214250
La Liga,2018,s,3368,Levante UD,Spain,in,274862,Moses Simon,23.0,Nigeria,,LW,157,KAA Gent,Belgium,3500000.0,9000000.0,False,False,False,False,2213406
La Liga,2018,s,3368,Levante UD,Spain,in,302991,Erick Cabaco,23.0,Uruguay,Italy,CB,866,Club Nacional,Uruguay,2000000.0,2500000.0,False,False,False,False,2131190
La Liga,2018,s,3368,Levante UD,Spain,in,71905,Coke,31.0,Spain,,RB,33,FC Schalke 04,Germany,1500000.0,800000.0,False,False,False,False,2156943
La Liga,2018,s,3368,Levante UD,Spain,in,67548,Rubén Rochina,27.0,Spain,,RW,2698,Rubin Kazan,Russia,1400000.0,2800000.0,False,False,False,False,2302741
La Liga,2018,s,3368,Levante UD,Spain,in,118997,Aitor Fernández,27.0,Spain,,GK,2296,CD Numancia,Spain,1200000.0,6000000.0,False,False,False,False,2191232
La Liga,2018,s,940,Celta de Vigo,Spain,in,423444,Fran Beltrán,19.0,Spain,,CM,367,Rayo Vallecano,Spain,8000000.0,12000000.0,False,False,False,False,2204702
La Liga,2018,s,940,Celta de Vigo,Spain,in,64134,Néstor Araújo,26.0,Mexico,Spain,CB,1403,Santos Laguna,Mexico,7000000.0,7000000.0,False,False,False,False,2133864
La Liga,2018,s,940,Celta de Vigo,Spain,in,137616,Okay Yokuslu,24.0,Turkey,,DM,449,Trabzonspor,Turkey,6000000.0,7000000.0,False,False,False,False,2133858
La Liga,2018,s,940,Celta de Vigo,Spain,in,319859,Mathias Jensen,22.0,Denmark,,CM,2778,FC Nordsjaelland,Denmark,5000000.0,8000000.0,False,False,False,False,2216343
La Liga,2018,s,714,RCD Espanyol Barcelona,Spain,in,278359,Borja Iglesias,25.0,Spain,,CF,940,Celta de Vigo,Spain,10000000.0,10000000.0,False,False,False,False,2167413
La Liga,2018,s,714,RCD Espanyol Barcelona,Spain,in,142021,Sergi Darder,24.0,Spain,,CM,1041,Olympique Lyon,France,8000000.0,7000000.0,False,False,False,False,2054282
La Liga,2018,s,150,Real Betis Balompié,Spain,in,100131,William Carvalho,26.0,Portugal,Angola,DM,336,Sporting CP,Portugal,16000000.0,15000000.0,False,False,False,False,2175026
La Liga,2018,s,150,Real Betis Balompié,Spain,in,27374,Sidnei,28.0,Brazil,Spain,CB,897,Deportivo de La Coruña,Spain,4500000.0,2000000.0,False,False,False,False,2207442
La Liga,2018,s,150,Real Betis Balompié,Spain,in,32522,Antonio Barragán,31.0,Spain,,RB,641,Middlesbrough FC,England,1000000.0,800000.0,False,False,False,False,2031991
La Liga,2018,s,418,Real Madrid,Spain,in,371998,Vinícius Júnior,18.0,Brazil,,LW,614,Clube de Regatas do Flamengo,Brazil,45000000.0,50000000.0,False,False,False,False,1772257
La Liga,2018,s,418,Real Madrid,Spain,in,108390,Thibaut Courtois,26.0,Belgium,,GK,631,Chelsea FC,England,35000000.0,60000000.0,False,False,False,False,2216496
La Liga,2018,s,418,Real Madrid,Spain,in,280730,Álvaro Odriozola,22.0,Spain,,RB,681,Real Sociedad,Spain,30000000.0,10000000.0,False,False,False,False,2161851
La Liga,2018,s,418,Real Madrid,Spain,in,225020,Mariano Díaz,25.0,Dominican Republic,Spain,CF,1041,Olympique Lyon,France,21500000.0,10000000.0,False,False,False,False,2244351
La Liga,2018,s,418,Real Madrid,Spain,in,404839,Andriy Lunin,19.0,Ukraine,,GK,10690,Zorya Lugansk,Ukraine,8500000.0,3000000.0,False,False,False,False,2144169
La Liga,2018,s,418,Real Madrid,Spain,in,142031,Omar Mascarell,25.0,Spain,Equatorial Guinea,DM,24,Eintracht Frankfurt,Germany,4000000.0,3500000.0,False,False,False,False,2151913
La Liga,2018,s,418,Real Madrid,Spain,in,213670,Lucas Torró,23.0,Spain,,DM,331,CA Osasuna,Spain,1750000.0,2200000.0,False,False,False,False,2159054
La Liga,2018,s,681,Real Sociedad,Spain,in,338424,Mikel Merino,22.0,Spain,,CM,762,Newcastle United,England,12000000.0,40000000.0,False,False,False,False,2172372
La Liga,2018,s,1533,SD Eibar,Spain,in,138935,Sergio Álvarez,26.0,Spain,,CM,2448,Sporting Gijón,Spain,4000000.0,1200000.0,False,False,False,False,2196510
La Liga,2018,s,1533,SD Eibar,Spain,in,75446,Pablo de Blasis,30.0,Argentina,,LW,39,1.FSV Mainz 05,Germany,2000000.0,500000.0,False,False,False,False,2244867
La Liga,2018,s,1533,SD Eibar,Spain,in,60890,Fabián Orellana,32.0,Chile,Spain,RW,1049,Valencia CF,Spain,2000000.0,1500000.0,False,False,False,False,2096218
La Liga,2018,s,368,Sevilla FC,Spain,in,182381,Quincy Promes,26.0,Netherlands,Suriname,LW,232,Spartak Moscow,Russia,21000000.0,14000000.0,False,False,False,False,2246716
La Liga,2018,s,368,Sevilla FC,Spain,in,205503,Ibrahim Amadou,25.0,France,Cameroon,DM,1082,LOSC Lille,France,14400000.0,5000000.0,False,False,False,False,2154479
La Liga,2018,s,368,Sevilla FC,Spain,in,378954,Joris Gnagnon,21.0,France,Cote d'Ivoire,CB,273,Stade Rennais FC,France,13500000.0,1200000.0,False,False,False,False,2195738
La Liga,2018,s,368,Sevilla FC,Spain,in,88490,Aleix Vidal,28.0,Spain,,RB,131,FC Barcelona,Spain,9300000.0,2000000.0,False,False,False,False,2211102
La Liga,2018,s,368,Sevilla FC,Spain,in,202984,Roque Mesa,29.0,Spain,,CM,2288,Swansea City,England,6000000.0,2500000.0,False,False,False,False,2150542
La Liga,2018,s,368,Sevilla FC,Spain,in,64000,Tomas Vaclik,29.0,Czech Republic,,GK,26,FC Basel 1893,Switzerland,6000000.0,4000000.0,False,False,False,False,2159850
La Liga,2018,s,368,Sevilla FC,Spain,in,92947,Sergi Gómez,26.0,Spain,,CB,940,Celta de Vigo,Spain,5500000.0,2000000.0,False,False,False,False,2194857
La Liga,2018,s,1049,Valencia CF,Spain,in,225122,Gonçalo Guedes,21.0,Portugal,,LW,583,Paris Saint-Germain,France,40000000.0,25000000.0,False,False,False,False,2241354
